anio,provincia_nombre,superficie_sembrada_ha,superficie_cosechada_ha,produccion_tm,rendimiento_kgxha
2018,La Pampa,12100,12100,22952,1897
2018,La Pampa,6900,6800,20400,3000
2018,La Pampa,7000,7000,11886,1698
2018,Misiones,90,90,252,2800
2018,Misiones,250,250,725,2900
2018,Misiones,1200,1200,3480,2900
2018,Misiones,30,30,81,2700
2018,Misiones,40,40,108,2700
2018,Misiones,40,40,108,2700
2018,Misiones,300,300,870,2900
2018,Misiones,1800,1800,5220,2900
2018,Salta,208844,208844,563879,2700
2018,Salta,810,810,2187,2700
2018,Salta,420,420,1134,2700
2018,Salta,2920,2920,7884,2700
2018,Salta,88948,88948,240160,2700
2018,Salta,25,25,68,2720
2018,Salta,650,650,1755,2700
2018,Salta,20,20,54,2700
2018,Salta,36818,36818,99409,2700
2018,Salta,15720,15720,42444,2700
2018,Salta,1008,1008,2722,2700
2018,Salta,29093,29093,78551,2700
2018,San Luis,4000,4000,15600,3900
2018,San Luis,65000,65000,156000,2400
2018,San Luis,29000,29000,60900,2100
2018,San Luis,184000,181800,381780,2100
2018,San Luis,10000,9000,19800,2200
2018,San Luis,800,800,1760,2200
2018,San Luis,11000,11000,25300,2300
2018,San Luis,1200,1200,2830,2358
2018,Santa Fe,105400,105400,463760,4400
2018,Santa Fe,194400,194400,853416,4390
2018,Santa Fe,127952,127952,470607,3678
2018,Santa Fe,150000,150000,643500,4290
2018,Santa Fe,3000,3000,8997,2999
2018,Santa Fe,398000,398000,1671600,4200
2018,Santa Fe,47500,38500,103950,2700
2018,Santa Fe,154000,154000,690998,4487
2018,Santa Fe,17700,17700,60180,3400
2018,Santa Fe,91607,91607,311464,3400
2018,Santa Fe,65000,13000,35100,2700
2018,Santa Fe,52000,52000,217360,4180
2018,Santa Fe,68800,68800,220160,3200
2018,Santa Fe,4500,1200,3240,2700
2018,Santa Fe,96700,96700,436020,4509
2018,Santa Fe,61000,56500,175150,3100
2018,Santa Fe,83500,83500,349865,4190
2018,Santa Fe,163200,163200,746150,4572
2018,Santa Fe,15500,11800,31860,2700
2018,Santiago del Estero,12107,10767,34131,3170
2018,Santiago del Estero,80000,76600,251248,3280
2018,Santiago del Estero,3500,3380,10478,3100
2018,Santiago del Estero,4600,4600,13800,3000
2018,Santiago del Estero,80000,69250,228525,3300
2018,Santiago del Estero,4000,4000,14000,3500
2018,Santiago del Estero,6615,6405,19215,3000
2018,Santiago del Estero,5000,5000,17500,3500
2018,Santiago del Estero,1500,1500,4350,2900
2018,Santiago del Estero,134000,117110,401219,3426
2018,Santiago del Estero,5000,5000,17500,3500
2018,Santiago del Estero,58000,58000,208800,3600
2018,Santiago del Estero,55800,54570,180081,3300
2018,Santiago del Estero,2500,2500,8750,3500
2018,Santiago del Estero,12000,12000,42000,3500
2018,Santiago del Estero,207000,202800,667212,3290
2018,Santiago del Estero,39500,39500,138250,3500
2018,Santiago del Estero,11700,11700,40950,3500
2018,Santiago del Estero,36000,35060,108686,3100
2018,Santiago del Estero,3500,3500,12180,3480
2018,Santiago del Estero,2000,2000,5800,2900
2018,Santiago del Estero,550,550,1760,3200
2018,Santiago del Estero,4000,4000,14000,3500
2018,Tucum�n,50300,49950,168721,3378
2018,Tucum�n,17200,17050,57441,3369
2018,Tucum�n,500,500,1675,3350
2018,Tucum�n,500,500,1770,3540
2018,Tucum�n,17000,16800,56213,3346
2018,Tucum�n,2000,1970,6383,3240
2018,Tucum�n,13500,13400,42880,3200
2018,Tucum�n,23400,23300,76191,3270
2018,Tucum�n,800,800,2638,3298
2018,Tucum�n,500,500,1640,3280
2018,Tucum�n,400,400,1240,3100
2018,Tucum�n,3200,3200,9920,3100
2018,Tucum�n,200,200,640,3200
2019,Buenos Aires,33730,33730,80952,2400
2019,Buenos Aires,40000,37000,61050,1650
2019,Buenos Aires,30100,29949,113806,3800
2019,Buenos Aires,10200,10200,26520,2600
2019,Buenos Aires,72000,72000,172800,2400
2019,Buenos Aires,38000,38000,98800,2600
2019,Buenos Aires,43523,43523,187149,4300
2019,Buenos Aires,45236,45236,189991,4200
2019,Buenos Aires,39000,39000,78000,2000
2019,Buenos Aires,88900,88900,320040,3600
2019,Buenos Aires,64500,64177,243873,3800
2019,Buenos Aires,330,290,928,3200
2019,Buenos Aires,8000,8000,33200,4150
2019,Buenos Aires,2900,2100,6720,3200
2019,Buenos Aires,18035,18035,78452,4350
2019,Buenos Aires,57687,57687,224979,3900
2019,Buenos Aires,50408,50408,191550,3800
2019,Buenos Aires,28000,27700,108030,3900
2019,Buenos Aires,5300,5300,14840,2800
2019,Buenos Aires,32755,32755,149035,4550
2019,Buenos Aires,30000,25000,41750,1670
2019,Buenos Aires,15000,13000,20800,1600
2019,Buenos Aires,89000,89000,204700,2300
2019,Buenos Aires,81000,80400,361800,4500
2019,Buenos Aires,17400,16400,52480,3200
2019,Buenos Aires,66000,65670,249546,3800
2019,Buenos Aires,88900,88900,320040,3600
2019,Buenos Aires,1000,1000,2600,2600
2019,Buenos Aires,17300,17300,76985,4450
2019,Buenos Aires,34000,34000,123080,3620
2019,Buenos Aires,13000,13000,37700,2900
2019,Buenos Aires,20000,20000,68000,3400
2019,Buenos Aires,45000,44600,191780,4300
2019,Buenos Aires,12100,11967,39491,3300
2019,Buenos Aires,5000,5000,14000,2800
2019,Buenos Aires,12100,12100,45980,3800
2019,Buenos Aires,19000,19000,43700,2300
2019,Buenos Aires,2100,1800,5760,3200
2019,Buenos Aires,1000,1000,2500,2500
2019,Buenos Aires,3400,2950,9440,3200
2019,Buenos Aires,45000,44775,167011,3730
2019,Buenos Aires,7500,7500,20250,2700
2019,Buenos Aires,3450,3300,10560,3200
2019,Buenos Aires,62000,61690,230721,3740
2019,Buenos Aires,174000,173130,631925,3650
2019,Buenos Aires,54020,54020,135050,2500
2019,Buenos Aires,43700,43700,148580,3400
2019,Buenos Aires,64000,63700,267540,4200
2019,Buenos Aires,300,280,896,3200
2019,Buenos Aires,10000,8500,13600,1600
2019,Buenos Aires,10848,10729,35406,3300
2019,Buenos Aires,40000,39800,146066,3670
2019,Buenos Aires,101000,100495,346708,3450
2019,Buenos Aires,75500,75500,196300,2600
2019,Buenos Aires,17074,16886,59101,3500
2019,Buenos Aires,8600,8000,25600,3200
2019,Buenos Aires,2270,2120,6784,3200
2019,Buenos Aires,7800,7800,24960,3200
2019,Buenos Aires,10800,10800,36720,3400
2019,Buenos Aires,3600,3200,10240,3200
2019,Buenos Aires,11800,11741,44616,3800
2019,Buenos Aires,13854,13702,47957,3500
2019,Buenos Aires,28978,28659,100307,3500
2019,Buenos Aires,55000,50000,87500,1750
2019,Buenos Aires,119500,118902,451828,3800
2019,Buenos Aires,33400,33400,113560,3400
2019,Buenos Aires,80484,80484,313888,3900
2019,Buenos Aires,30915,30915,80379,2600
2019,Buenos Aires,119965,119965,545841,4550
2019,Buenos Aires,9500,9500,25650,2700
2019,Buenos Aires,850,750,2400,3200
2019,Buenos Aires,700,600,720,1200
2019,Buenos Aires,390,330,1056,3200
2019,Buenos Aires,35049,35049,154216,4400
2019,Buenos Aires,7000,7000,19600,2800
2019,Buenos Aires,95500,95500,382000,4000
2019,Buenos Aires,70000,69700,278800,4000
2019,Buenos Aires,26784,26490,90066,3400
2019,Buenos Aires,10000,9000,10800,1200
2019,Buenos Aires,43772,43291,147189,3400
2019,Buenos Aires,61516,61516,273746,4450
2019,Buenos Aires,12000,12000,31200,2600
2019,Buenos Aires,31500,31100,124400,4000
2019,Buenos Aires,22953,22953,96403,4200
2019,Buenos Aires,40000,37000,65490,1770
2019,Buenos Aires,24710,24710,106253,4300
2019,Buenos Aires,23033,23033,99042,4300
2019,Buenos Aires,460,390,1248,3200
2019,Buenos Aires,19500,19402,73728,3800
2019,Buenos Aires,80000,80000,192000,2400
2019,Buenos Aires,5000,5000,15000,3000
2019,Buenos Aires,500,420,504,1200
2019,Buenos Aires,102000,102000,387600,3800
2019,Buenos Aires,110000,100000,170000,1700
2019,Buenos Aires,16000,16000,41600,2600
2019,Buenos Aires,93600,92571,323999,3500
2019,Buenos Aires,16750,16750,69513,4150
2019,Catamarca,100,100,80,800
2019,Catamarca,1800,1650,2970,1800
2019,Catamarca,13000,12780,31950,2500
2019,Chaco,72000,66200,191980,2900
2019,Chaco,21300,20600,53560,2600
2019,Chaco,40481,36811,103071,2800
2019,Chaco,60081,54971,175907,3200
2019,Chaco,29560,27031,78390,2900
2019,Chaco,12215,11315,28288,2500
2019,Chaco,20828,19048,59049,3100
2019,Chaco,10900,10600,27560,2600
2019,Chaco,39200,37700,90480,2400
2019,Chaco,900,820,1476,1800
2019,Chaco,20000,19350,48375,2500
2019,Chaco,13458,12318,35722,2900
2019,Chaco,36529,33407,103562,3100
2019,Chaco,25688,23582,66030,2800
2019,Chaco,3800,3700,8880,2400
2019,Chaco,1686,1548,4025,2600
2019,Chaco,1447,1334,3202,2400
2019,Chaco,1300,1300,3770,2900
2019,Chaco,200,198,356,1798
2019,C�rdoba,32950,32950,79080,2400
2019,C�rdoba,3300,3300,8745,2650
2019,C�rdoba,45910,45910,163440,3560
2019,C�rdoba,327214,320325,896910,2800
2019,C�rdoba,106000,106000,357220,3370
2019,C�rdoba,7432,7432,25789,3470
2019,C�rdoba,267357,267357,668393,2500
2019,C�rdoba,338762,336562,1430389,4250
2019,C�rdoba,2000,2000,4000,2000
2019,C�rdoba,227386,221973,665919,3000
2019,C�rdoba,741674,741674,1705850,2300
2019,C�rdoba,138002,134065,479953,3580
2019,C�rdoba,38893,38893,134570,3460
2019,C�rdoba,155000,155000,474300,3060
2019,C�rdoba,2000,2000,4000,2000
2019,C�rdoba,6700,6700,22110,3300
2019,C�rdoba,214988,209902,747251,3560
2019,C�rdoba,90000,90000,216000,2400
2019,C�rdoba,205000,205000,627300,3060
2019,C�rdoba,76453,76453,264527,3460
2019,C�rdoba,42623,42623,134689,3160
2019,C�rdoba,271028,270428,1108755,4100
2019,Corrientes,50,50,130,2600
2019,Corrientes,50,50,130,2600
2019,Corrientes,555,555,1443,2600
2019,Corrientes,140,140,364,2600
2019,Corrientes,140,140,364,2600
2019,Corrientes,50,50,130,2600
2019,Corrientes,400,400,1040,2600
2019,Corrientes,1600,1600,4160,2600
2019,Corrientes,30,30,78,2600
2019,Corrientes,1475,1475,3835,2600
2019,Entre R�os,25000,25000,55000,2200
2019,Entre R�os,18600,18600,42780,2300
2019,Entre R�os,15500,15500,40300,2600
2019,Entre R�os,9300,9300,21390,2300
2019,Entre R�os,26000,26000,62400,2400
2019,Entre R�os,9000,9000,20700,2300
2019,Entre R�os,50000,50000,110000,2200
2019,Entre R�os,100000,100000,230000,2300
2019,Entre R�os,62600,62600,156500,2500
2019,Entre R�os,65000,64750,135975,2100
2019,Entre R�os,57000,57000,148200,2600
2019,Entre R�os,15000,15000,34500,2300
2019,Entre R�os,45000,45000,99000,2200
2019,Entre R�os,85000,84850,186670,2200
2019,Entre R�os,45000,44900,103270,2300
2019,Entre R�os,85000,85000,204000,2400
2019,Formosa,12000,3400,8500,2500
2019,Jujuy,300,300,750,2500
2019,Jujuy,110,110,275,2500
2019,Jujuy,120,120,300,2500
2019,Jujuy,130,130,325,2500
2019,Jujuy,600,600,1500,2500
2019,Jujuy,1150,1150,2875,2500
2019,Jujuy,900,900,2250,2500
2019,La Pampa,11400,11400,25080,2200
2019,La Pampa,9900,9900,19800,2000
